ticker,month,mc,px
PPG,2015-09-01,2.53267e+10,92.1976
PPG,2015-10-01,2.99423e+10,109.638
PPG,2015-11-01,3.03666e+10,111.192
PPG,2015-12-01,2.83806e+10,103.92
PPG,2016-01-01,2.73174e+10,100.027
PPG,2016-02-01,2.77791e+10,101.532
PPG,2016-03-01,3.20819e+10,117.258
PPG,2016-04-01,3.12848e+10,116.128
PPG,2016-05-01,3.05215e+10,113.294
PPG,2016-06-01,2.95149e+10,109.558
PPG,2016-07-01,2.96417e+10,110.151
PPG,2016-08-01,2.99748e+10,111.389
PPG,2016-09-01,2.92638e+10,108.747
PPG,2016-10-01,2.60951e+10,97.9912
PPG,2016-11-01,2.68849e+10,100.957
PPG,2016-12-01,2.65565e+10,99.7241
PPG,2017-01-01,2.80295e+10,105.256
PPG,2017-02-01,2.883e+10,107.816
PPG,2017-03-01,2.95753e+10,110.603
PPG,2017-04-01,3.00039e+10,115.622
PPG,2017-05-01,2.90575e+10,111.975
PPG,2017-06-01,3.00404e+10,115.762
PPG,2017-07-01,2.8701e+10,110.815
PPG,2017-08-01,2.84514e+10,109.851
PPG,2017-09-01,2.96333e+10,114.414
PPG,2017-10-01,3.16047e+10,122.404
PPG,2017-11-01,3.17786e+10,123.078
PPG,2017-12-01,3.17697e+10,123.043
PPG,2018-01-01,3.2286e+10,125.043
PPG,2018-02-01,3.05395e+10,118.462
PPG,2018-03-01,3.03061e+10,117.557
PPG,2018-04-01,2.87537e+10,111.535
PPG,2018-05-01,2.74138e+10,106.338
PPG,2018-06-01,2.74744e+10,109.285
PPG,2018-07-01,2.87224e+10,116.568
PPG,2018-08-01,2.87048e+10,116.497
PPG,2018-09-01,2.834e+10,115.016
PPG,2018-10-01,2.69814e+10,110.761
PPG,2018-11-01,2.80731e+10,115.243
PPG,2018-12-01,2.62515e+10,107.765
PPG,2019-01-01,2.70769e+10,111.153
PPG,2019-02-01,2.89712e+10,118.057
PPG,2019-03-01,2.92032e+10,119.003
PPG,2019-04-01,2.94854e+10,123.888
PPG,2019-05-01,2.62682e+10,110.37
PPG,2019-06-01,2.92912e+10,123.072
PPG,2019-07-01,2.94997e+10,123.792
PPG,2019-08-01,2.78492e+10,116.866
PPG,2019-09-01,2.97906e+10,125.013
PPG,2019-10-01,3.14767e+10,131.978
PPG,2019-11-01,3.24243e+10,135.951
PPG,2019-12-01,3.35911e+10,140.843
PPG,2020-01-01,3.01582e+10,126.449
PPG,2020-02-01,2.62575e+10,110.233
PPG,2020-03-01,2.10148e+10,88.2234
PPG,2020-04-01,2.27841e+10,95.8525
PPG,2020-05-01,2.55127e+10,107.331
PPG,2020-06-01,2.66135e+10,111.963
PPG,2020-07-01,2.70011e+10,113.641
PPG,2020-08-01,3.02058e+10,127.129
PPG,2020-09-01,3.06259e+10,128.897
PPG,2020-10-01,3.25889e+10,136.986
PPG,2020-11-01,3.68768e+10,155.01
PPG,2020-12-01,3.62368e+10,152.319
PPG,2021-01-01,3.38465e+10,142.272
PPG,2021-02-01,3.38812e+10,142.418
PPG,2021-03-01,3.77603e+10,158.723
PPG,2021-04-01,4.32316e+10,180.885
PPG,2021-05-01,4.53788e+10,189.87
PPG,2021-06-01,4.28702e+10,179.373
PPG,2021-07-01,4.14282e+10,172.761
PPG,2021-08-01,4.04281e+10,168.591
PPG,2021-09-01,3.62395e+10,151.124
PPG,2021-10-01,4.06898e+10,169.682
PPG,2021-11-01,3.9075e+10,162.948
PPG,2021-12-01,4.37042e+10,182.253
PPG,2022-01-01,3.95886e+10,165.09
PPG,2022-02-01,3.37739e+10,141.077
PPG,2022-03-01,3.31713e+10,138.56
PPG,2022-04-01,3.22284e+10,135.3
PPG,2022-05-01,3.18595e+10,133.751
PPG,2022-06-01,2.87989e+10,120.902
PPG,2022-07-01,3.24825e+10,136.711
PPG,2022-08-01,3.19106e+10,134.304
PPG,2022-09-01,2.78169e+10,117.075
PPG,2022-10-01,2.85731e+10,120.766
PPG,2022-11-01,3.38482e+10,143.061
PPG,2022-12-01,3.14752e+10,133.031
PPG,2023-01-01,3.26267e+10,137.898
PPG,2023-02-01,3.30068e+10,139.093
PPG,2023-03-01,3.33867e+10,140.694
PPG,2023-04-01,3.49971e+10,147.73
PPG,2023-05-01,3.26199e+10,137.695
PPG,2023-06-01,3.68462e+10,155.535
PPG,2023-07-01,3.58133e+10,150.92
PPG,2023-08-01,3.51282e+10,148.033
PPG,2023-09-01,3.21645e+10,135.544
PPG,2023-10-01,3.04481e+10,128.203
PPG,2023-11-01,3.50456e+10,147.561
PPG,2023-12-01,3.69116e+10,155.417
PPG,2024-01-01,3.48112e+10,146.573
PPG,2024-02-01,3.47494e+10,146.498
PPG,2024-03-01,3.55592e+10,149.913
PPG,2024-04-01,3.16173e+10,133.462
PPG,2024-05-01,3.20563e+10,135.316
PPG,2024-06-01,3.07097e+10,129.632
PPG,2024-07-01,3.08187e+10,130.754
PPG,2024-08-01,3.13118e+10,132.846
PPG,2024-09-01,3.19707e+10,135.642
PPG,2024-10-01,2.98734e+10,127.501
PPG,2024-11-01,2.96825e+10,126.686
PPG,2024-12-01,2.85083e+10,121.674
PPG,2025-01-01,2.75369e+10,117.528
PPG,2025-02-01,2.69372e+10,114.675
PPG,2025-03-01,2.60164e+10,110.755
PPG,2025-04-01,2.52383e+10,110.259
PPG,2025-05-01,2.55305e+10,111.536
PPG,2025-06-01,2.62102e+10,114.505
PPG,2025-07-01,2.41818e+10,106.2
PPG,2025-08-01,2.53271e+10,111.23
PPG,2025-09-01,2.49058e+10,109.38
PPL,2015-08-01,2.21761e+10,33.0352
PPL,2015-09-01,2.35517e+10,35.0845
PPL,2015-10-01,2.4721e+10,36.6942
PPL,2015-11-01,2.44628e+10,36.311
PPL,2015-12-01,2.45467e+10,36.4356
PPL,2016-01-01,2.52144e+10,37.4266
PPL,2016-02-01,2.51225e+10,37.352
PPL,2016-03-01,2.73524e+10,40.6676
PPL,2016-04-01,2.7295e+10,40.2096
PPL,2016-05-01,2.79453e+10,41.1677
PPL,2016-06-01,2.73906e+10,40.3505
PPL,2016-07-01,2.73635e+10,40.3105
PPL,2016-08-01,2.53091e+10,37.1794
PPL,2016-09-01,2.51725e+10,36.9787
PPL,2016-10-01,2.5006e+10,36.7342
PPL,2016-11-01,2.43506e+10,35.7914
PPL,2016-12-01,2.47973e+10,36.4479
PPL,2017-01-01,2.53742e+10,37.2959
PPL,2017-02-01,2.68661e+10,39.4831
PPL,2017-03-01,2.72534e+10,40.0522
PPL,2017-04-01,2.77782e+10,40.8235
PPL,2017-05-01,2.92043e+10,42.7535
PPL,2017-06-01,2.83077e+10,41.441
PPL,2017-07-01,2.80655e+10,41.0864
PPL,2017-08-01,2.88711e+10,42.0646
PPL,2017-09-01,2.79445e+10,40.7145
PPL,2017-10-01,2.76593e+10,40.299
PPL,2017-11-01,2.7096e+10,39.3411
PPL,2017-12-01,2.28911e+10,33.2359
PPL,2018-01-01,2.3571e+10,34.2231
PPL,2018-02-01,2.11458e+10,30.765
PPL,2018-03-01,2.09012e+10,30.4091
PPL,2018-04-01,2.14979e+10,31.2773
PPL,2018-05-01,2.04198e+10,29.3674
PPL,2018-06-01,2.13607e+10,30.7206
PPL,2018-07-01,2.1526e+10,30.9583
PPL,2018-08-01,2.24342e+10,32.0043
PPL,2018-09-01,2.20931e+10,31.5177
PPL,2018-10-01,2.29537e+10,32.7453
PPL,2018-11-01,2.34118e+10,32.9503
PPL,2018-12-01,2.17016e+10,30.5433
PPL,2019-01-01,2.39943e+10,33.7702
PPL,2019-02-01,2.45795e+10,34.6865
PPL,2019-03-01,2.42714e+10,34.2518
PPL,2019-04-01,2.38649e+10,33.678
PPL,2019-05-01,2.34418e+10,32.1141
PPL,2019-06-01,2.44484e+10,33.4932
PPL,2019-07-01,2.33599e+10,32.0019
PPL,2019-08-01,2.33267e+10,31.9144
PPL,2019-09-01,2.48831e+10,34.0438
PPL,2019-10-01,2.64618e+10,36.2036
PPL,2019-11-01,2.68984e+10,36.7891
PPL,2019-12-01,2.83861e+10,38.8238
PPL,2020-01-01,2.86298e+10,39.1571
PPL,2020-02-01,2.3925e+10,32.4735
PPL,2020-03-01,1.96938e+10,26.7305
PPL,2020-04-01,2.02848e+10,27.5327
PPL,2020-05-01,2.32649e+10,30.2638
PPL,2020-06-01,2.15382e+10,28.0176
PPL,2020-07-01,2.21883e+10,28.8633
PPL,2020-08-01,2.305e+10,29.9581
PPL,2020-09-01,2.27249e+10,29.5355
PPL,2020-10-01,2.2968e+10,29.8516
PPL,2020-11-01,2.37444e+10,30.8505
PPL,2020-12-01,2.35882e+10,30.6475
PPL,2021-01-01,2.31437e+10,30.07
PPL,2021-02-01,2.18979e+10,28.4616
PPL,2021-03-01,2.41435e+10,31.3802
PPL,2021-04-01,2.43865e+10,31.6961
PPL,2021-05-01,2.44108e+10,31.6731
PPL,2021-06-01,2.34823e+10,30.4684
PPL,2021-07-01,2.38181e+10,30.9041
PPL,2021-08-01,2.46013e+10,31.972
PPL,2021-09-01,2.33956e+10,30.405
PPL,2021-10-01,2.41675e+10,31.4082
PPL,2021-11-01,2.33652e+10,30.3504
PPL,2021-12-01,2.52678e+10,32.8217
PPL,2022-01-01,2.49483e+10,32.4068
PPL,2022-02-01,2.18544e+10,28.5746
PPL,2022-03-01,2.38656e+10,31.2043
PPL,2022-04-01,2.36567e+10,30.9311
PPL,2022-05-01,2.42752e+10,32.9743
PPL,2022-06-01,2.18382e+10,29.6641
PPL,2022-07-01,2.34078e+10,31.7962
PPL,2022-08-01,2.34264e+10,31.7962
PPL,2022-09-01,2.0435e+10,27.736
PPL,2022-10-01,2.13539e+10,28.9832
PPL,2022-11-01,2.38063e+10,32.2984
PPL,2022-12-01,2.35803e+10,31.9917
PPL,2023-01-01,2.38869e+10,32.4078
PPL,2023-02-01,2.18401e+10,29.6378
PPL,2023-03-01,2.2239e+10,30.1791
PPL,2023-04-01,2.29832e+10,31.189
PPL,2023-05-01,2.09893e+10,28.4524
PPL,2023-06-01,2.1024e+10,28.4995
PPL,2023-07-01,2.18742e+10,29.652
PPL,2023-08-01,1.98133e+10,26.8408
PPL,2023-09-01,1.85609e+10,25.1442
PPL,2023-10-01,1.93566e+10,26.2222
PPL,2023-11-01,2.05779e+10,27.8764
PPL,2023-12-01,2.11676e+10,28.6753
PPL,2024-01-01,2.04646e+10,27.723
